t,mean_abs_error_y,mean_abs_error_Z_S,mean_rel_error_Z_S,mean_abs_error_Z_H,mean_rel_error_Z_H,mean_abs_error_Z_V,mean_rel_error_Z_V,mean_abs_error_Z_X,mean_rel_error_Z_X
11.759990692138672,148.6456756591797,0.9534870386123657,0.24660535156726837,0.013376729562878609,1337672.75,0.33801472187042236,0.4285593628883362,0.0,0.0
11.879990577697754,148.5924072265625,0.9461660385131836,0.2306985706090927,0.013879476115107536,1387946.75,0.3429451584815979,7.6720991134643555,0.0,0.0
11.999990463256836,148.60076904296875,0.8828333020210266,0.2653677463531494,0.014789766632020473,1478976.5,0.3507392704486847,0.48882919549942017,0.0,0.0
12.119999885559082,148.57308959960938,0.8733503222465515,0.9317237734794617,0.008183305151760578,818330.9375,0.3612964451313019,0.46352267265319824,0.0,0.0
12.239999771118164,148.54721069335938,0.9076094627380371,0.324495404958725,0.007211693096905947,721170.1875,0.3737871050834656,0.3558717668056488,0.0,0.0
12.359999656677246,148.52792358398438,0.9290589094161987,0.29000335931777954,0.006269083358347416,626908.375,0.38967710733413696,0.36248326301574707,0.0,0.0
12.479999542236328,148.49436950683594,0.9656535387039185,0.35025835037231445,0.005762522574514151,576252.625,0.3988853693008423,0.7356348633766174,0.0,0.0
12.600000381469727,148.43955993652344,1.002667784690857,0.4408433735370636,0.005328559782356024,532855.5625,0.4119829833507538,0.780310869216919,0.0,0.0
12.720000267028809,148.35968017578125,1.0447279214859009,0.792280375957489,0.005130111239850521,513010.96875,0.42678457498550415,0.3983824551105499,0.0,0.0
12.84000015258789,148.33297729492188,1.0639666318893433,0.3779307007789612,0.004864268470555544,486427.75,0.4404405355453491,0.4088568687438965,0.0,0.0
12.960000038146973,148.2826690673828,1.0896371603012085,0.9942420125007629,0.004840212408453226,484020.8125,0.4532611072063446,0.4576226770877838,0.0,0.0
13.079999923706055,148.1942901611328,1.1379793882369995,0.9353266358375549,0.005029796157032251,502979.40625,0.4661121666431427,0.420418918132782,0.0,0.0
13.199999809265137,148.146728515625,1.1204262971878052,0.39564982056617737,0.004940676502883434,494067.40625,0.4816380739212036,1.0891119241714478,0.0,0.0
13.319999694824219,148.10110473632812,1.1248555183410645,0.35207441449165344,0.00498164352029562,498164.375,0.49190381169319153,0.40635883808135986,0.0,0.0
13.4399995803833,148.08111572265625,1.0839344263076782,0.3294065594673157,0.005002851597964764,500284.625,0.5074471831321716,0.4109558165073395,0.0,0.0
13.559999465942383,147.98629760742188,1.1384508609771729,0.29263633489608765,0.005011027213186026,501102.5625,0.515574038028717,0.611641526222229,0.0,0.0
13.680000305175781,147.90138244628906,1.1489683389663696,0.40230169892311096,0.00503080477938056,503080.125,0.523280680179596,0.36450448632240295,0.0,0.0
13.800000190734863,147.84225463867188,1.1491776704788208,0.37855252623558044,0.00502181239426136,502181.40625,0.5381523370742798,0.4430595934391022,0.0,0.0
13.920000076293945,147.76882934570312,1.1148391962051392,0.3018190860748291,0.005071262363344431,507126.8125,0.5482810735702515,0.46910160779953003,0.0,0.0
14.039999961853027,147.646484375,1.1847320795059204,0.4297049641609192,0.005083248484879732,508325.03125,0.5615377426147461,0.47164276242256165,0.0,0.0
14.15999984741211,147.52459716796875,1.2097668647766113,0.404263436794281,0.005083182360976934,508318.1875,0.5709643959999084,0.8898220062255859,0.0,0.0
14.279999732971191,147.42379760742188,1.2024831771850586,0.5081192255020142,0.005002303514629602,500230.5,0.5826117396354675,0.5534034371376038,0.0,0.0
14.399999618530273,147.32411193847656,1.1985785961151123,0.33270612359046936,0.0049695284105837345,496952.96875,0.5953418612480164,0.5450030565261841,0.0,0.0
14.519999504089355,147.2295684814453,1.2013601064682007,0.4688246548175812,0.004813314415514469,481330.75,0.6023692488670349,0.4297164976596832,0.0,0.0
14.639999389648438,147.12062072753906,1.2121479511260986,0.2748414874076843,0.004698136821389198,469813.75,0.6167126893997192,0.5380387306213379,0.0,0.0
14.75999927520752,147.01844787597656,1.2352347373962402,0.3163283169269562,0.004648259375244379,464825.5625,0.6288528442382812,0.43123316764831543,0.0,0.0
14.879999160766602,146.9405975341797,1.2208129167556763,0.27204984426498413,0.004507655277848244,450765.71875,0.6458583474159241,3.5723471641540527,0.0,0.0
14.999999046325684,146.9149932861328,1.1546484231948853,0.29948610067367554,0.004459440242499113,445943.40625,0.6721625924110413,0.43507683277130127,0.0,0.0
15.119998931884766,146.8221435546875,1.1458604335784912,0.3883800804615021,0.004411038011312485,441103.65625,0.6908273100852966,0.5647197365760803,0.0,0.0
15.239998817443848,146.69711303710938,1.138473391532898,0.3118496239185333,0.004386110231280327,438611.03125,0.7038574814796448,1.329267978668213,0.0,0.0
15.35999870300293,146.55068969726562,1.1358513832092285,0.29583942890167236,0.004369727801531553,436973.21875,0.719658374786377,0.5300220847129822,0.0,0.0
15.479998588562012,146.3599090576172,1.155418872833252,0.34703153371810913,0.004331886302679777,433188.59375,0.7318352460861206,0.5028267502784729,0.0,0.0
15.599998474121094,146.22683715820312,1.166711449623108,0.29640868306159973,0.00433141877874732,433141.40625,0.7409114241600037,0.7611733078956604,0.0,0.0
15.719998359680176,146.10546875,1.1249397993087769,0.31878700852394104,0.004383680876344442,438367.96875,0.7591069936752319,0.6213772296905518,0.0,0.0
15.839998245239258,145.97508239746094,1.1232516765594482,0.3928202986717224,0.004318106919527054,431811.09375,0.7775988578796387,0.5476609468460083,0.0,0.0
15.95999813079834,145.81304931640625,1.1406123638153076,0.34339261054992676,0.004278224892914295,427822.59375,0.7975457906723022,0.7565898895263672,0.0,0.0
16.079998016357422,145.7044219970703,1.0915790796279907,0.2865080237388611,0.004207513760775328,420751.375,0.8109657168388367,0.5299331545829773,0.0,0.0
16.199996948242188,145.5724334716797,1.0947586297988892,0.487051784992218,0.004204935859888792,420493.5625,0.830638587474823,0.5036009550094604,0.0,0.0
16.319997787475586,145.38967895507812,1.121246576309204,0.3016393780708313,0.004066766705363989,406676.5,0.848963737487793,0.7672468423843384,0.0,0.0
16.439998626708984,145.23529052734375,1.120985746383667,0.35817331075668335,0.0040659913793206215,406599.15625,0.8684965968132019,0.5012143850326538,0.0,0.0
16.55999755859375,145.0919647216797,1.097082257270813,0.3098122179508209,0.004048681352287531,404867.75,0.8965460658073425,0.9202604293823242,0.0,0.0
16.679996490478516,144.93734741210938,1.076910138130188,0.28625065088272095,0.00397915905341506,397916.46875,0.9169003963470459,0.6242419481277466,0.0,0.0
16.799997329711914,144.70899963378906,1.1141644716262817,0.3020794689655304,0.0038807012606412172,388069.5625,0.9324782490730286,0.7270590662956238,0.0,0.0
16.919998168945312,144.5635223388672,1.1255873441696167,0.3642999529838562,0.0038224258460104465,382242.03125,0.9581863880157471,0.816958487033844,0.0,0.0
17.039997100830078,144.38455200195312,1.0781704187393188,0.39240288734436035,0.003786067245528102,378606.9375,0.9854544401168823,1.1400974988937378,0.0,0.0
17.159996032714844,144.19546508789062,1.054671049118042,0.36256492137908936,0.0036665229126811028,366652.40625,1.013822078704834,1.1760342121124268,0.0,0.0
17.279996871948242,143.99111938476562,1.0740201473236084,0.39198973774909973,0.0037438564468175173,374385.46875,1.0334441661834717,0.6921777725219727,0.0,0.0
17.39999771118164,143.77748107910156,1.1008390188217163,0.393584668636322,0.0037440527230501175,374405.28125,1.060338020324707,2.1631784439086914,0.0,0.0
